Minimax Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Minimax Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,,
0.0006797,0.0002417,0.0001461,0.0002893,0.0002402,0.0003118,0.0003241,0.0003241,0.0002985,0.0002938,1.82375,1.89489,1.63768,1.72538,1.63536,1.61017,1.61935,1.62246,1.68856,1.61176,,1.686936
0.0001617,0.0002545,0.0002699,0.0002352,0.0002337,0.0002443,0.0004066,0.000335,0.0003995,0.0005495,1.6606,1.91901,1.61592,1.84385,1.69131,1.59915,1.62277,1.61406,1.60007,1.67425,,1.684099
0.0003377,0.000339,0.0001677,0.0001545,0.0002252,0.0002392,0.0002559,0.0002556,0.0001718,0.0003813,0.818407,0.846365,0.77562,0.801622,0.875762,0.812579,0.815427,0.819693,0.762577,0.813923,,0.8141975
0.0002563,0.0002414,0.0002481,0.0002447,0.0003774,0.0003875,0.0003701,0.0005048,0.0003806,0.0003882,0.0545212,0.0458156,0.0447866,0.0445143,0.0997398,0.099831,0.0976104,0.0982404,0.0981777,0.101567,,0.0784804
0.0001639,0.0001416,0.0001447,0.0001375,0.0001651,0.0001631,0.0003075,0.0001839,0.0001872,0.0003511,0.0622281,0.0514901,0.0905162,0.0516119,0.112,0.11108,0.110627,0.127377,0.110055,0.110061,,0.09370463
0.0002352,0.000224,0.0002249,0.0002747,0.0002043,0.0002201,0.0002846,0.0003275,0.0002973,0.0002828,0.0237847,0.0235794,0.050495,0.0201213,0.0557174,0.0550764,0.0549939,0.05481,0.0561635,0.0554365,,0.04501781
0.0001839,0.0001567,0.0001864,0.0001272,0.0003384,0.0002681,0.0002233,0.0001708,0.0003093,0.0002337,0.0173793,0.0183974,0.0394381,0.0159204,0.0333708,0.0324894,0.0422226,0.0319454,0.042119,0.041905,,0.03151874
0.0002541,0.0002359,0.0002289,0.0002035,0.0002748,0.0003544,0.0003306,0.0004164,0.0003536,0.0004153,0.0048434,0.0046105,0.0103887,0.0046172,0.0135878,0.0120303,0.0121404,0.0133909,0.0107921,0.0129737,,0.0099375
0.0001438,0.0001208,0.0002222,0.0001118,0.0002526,0.0002811,0.0002875,0.0002501,0.0002674,0.0002444,0.005877,0.0020193,0.0045753,0.0021528,0.0051613,0.0051964,0.0051858,0.0051785,0.0046989,0.0056738,,0.00457191
0.0002377,0.0002308,0.0001934,0.0001699,0.0002837,0.0002616,0.0002638,0.0002681,0.0002551,0.0003671,0.0009429,0.0009536,0.0018355,0.0007426,0.0019942,0.0019849,0.0020246,0.0019838,0.0020803,0.0022884,,0.00168308
0.0002039,0.0001295,0.0001681,0.0001012,0.0002443,0.0002245,0.0002302,0.0002438,0.0002472,0.0002215,0.0015121,0.0008145,0.0011939,0.0005429,0.001396,0.0014338,0.0013986,0.001458,0.0014118,0.0013137,,0.00124753
0.0002259,0.00022,0.0001473,0.0001643,0.0002371,0.0002238,0.0002623,0.0002272,0.0002411,0.0002169,0.0005343,0.0006107,0.0008407,0.0003787,0.000998,0.0009449,0.0010207,0.0009929,0.0009498,0.0009583,,0.0008229
0.0001401,0.000122,0.0001639,9.90E-05,0.000217,0.0002131,0.0002162,0.0002153,0.0002271,0.0002113,0.0002676,0.0001328,0.0002257,0.0001169,0.0002626,0.0002495,0.0002544,0.0002975,0.0002998,0.0002517,,0.00023585
0.0002323,0.0001778,0.0001397,0.0001759,0.0002162,0.0002115,0.0002182,0.0002064,0.0002078,0.000213,0.0001509,0.0001198,0.0001699,0.00011,0.0002297,0.0002775,0.0002336,0.0002196,0.0002549,0.0002156,,0.00019815
0.0001128,8.43E-05,0.0001761,7.57E-05,0.0002098,0.0001641,0.0002148,0.0002272,0.000211,0.0002285,0.0001756,7.95E-05,0.0001606,7.44E-05,0.0001723,0.0001677,0.0001778,0.0002395,0.0002081,0.000202,,0.00016575
0.0002073,0.000115,0.0001281,0.000127,0.0002216,0.0001581,0.0001599,0.000205,0.0002092,0.0001915,0.000108,7.22E-05,0.0001241,6.41E-05,0.0001619,0.000154,0.0001656,0.0001977,0.0001993,0.0001658,,0.00014127
,,,,,,,,,,,,,,,,,,,,,0.278309876
