Minimax Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Minimax Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,,
0.0006379,0.0002427,0.0003315,0.000237,0.0002725,0.0001857,0.0002507,0.0002367,0.0002628,0.0002288,0.003085,0.0029493,0.0028803,0.0022577,0.0023835,0.0024053,0.0023537,0.0023446,0.002593,0.0022724,,0.00255248
0.0003057,0.0004064,0.0003283,0.0002846,0.0003197,0.0003084,0.0002984,0.0002585,0.0002761,0.0002828,0.0035103,0.0039746,0.0028594,0.0032697,0.0027721,0.0028492,0.0028256,0.0030592,0.0029599,0.0029733,,0.00310533
0.0002815,0.0002629,0.0002006,0.0003097,0.0002513,0.0002665,0.0002057,0.0002166,0.0002118,0.0002157,0.0075233,0.0066659,0.0051199,0.0051122,0.0054072,0.0065111,0.0048626,0.0047894,0.0050098,0.0049928,,0.00559942
0.0002997,0.0004173,0.0002747,0.0002871,0.000295,0.0002487,0.0003863,0.000234,0.0002055,0.0002013,0.0032126,0.0030232,0.0022305,0.0021574,0.0022007,0.0022337,0.0028647,0.0031126,0.0022121,0.0023369,,0.00255844
0.0002507,0.0003445,0.0002134,0.0001698,0.0002373,0.0002203,0.0002926,0.000297,0.0002627,0.0002967,0.002883,0.0031478,0.0020434,0.0020456,0.0023276,0.0020364,0.0024786,0.0023911,0.0021302,0.0024052,,0.00238889
0.0002547,0.0004474,0.0002353,0.0001757,0.000247,0.0002192,0.0001875,0.0002579,0.0002912,0.0001857,0.0041145,0.0036871,0.0031914,0.0030873,0.0032119,0.003076,0.0031985,0.0034144,0.0035542,0.0031501,,0.00336854
0.0002508,0.0002277,0.0002701,0.0002087,0.0001869,0.0002411,0.0001831,0.0001761,0.0002378,0.0003692,0.0013153,0.0011711,0.0011682,0.0013075,0.0010043,0.0010205,0.0009935,0.0009972,0.0010787,0.0012949,,0.00113512
0.0002595,0.0002338,0.0002182,0.0002268,0.0001907,0.0001878,0.0001781,0.000176,0.0001799,0.000234,0.0009023,0.0007033,0.0006984,0.0006968,0.0006511,0.0006242,0.0006256,0.0006262,0.0006341,0.0007325,,0.00068945
0.0002701,0.0001888,0.0002376,0.0001912,0.0002001,0.0002066,0.0001879,0.000205,0.0001905,0.0002176,0.003125,0.002538,0.0023801,0.0029448,0.0024687,0.0023314,0.0022516,0.002443,0.0022391,0.0024032,,0.00251249
0.0002573,0.0002175,0.0001871,0.0002508,0.0002851,0.0002474,0.0001724,0.0002795,0.0001694,0.0001695,0.001359,0.0010753,0.0010127,0.0011531,0.0012354,0.0010912,0.0009802,0.0009671,0.0009854,0.0009668,,0.00108262
0.0002339,0.0002094,0.0001492,0.0001887,0.0002195,0.0003334,0.000171,0.0001899,0.000169,0.0001835,0.0008077,0.0006922,0.0006475,0.000635,0.0007425,0.0007632,0.0006647,0.0006501,0.0007587,0.000632,,0.00069936
0.0001976,0.0002043,0.0001719,0.00019,0.0002092,0.0002119,0.000197,0.0001708,0.0001713,0.0001831,0.0006443,0.0006197,0.0004864,0.0006149,0.0006281,0.0006131,0.0004128,0.0005174,0.0005738,0.0005176,,0.00056281
0.0002781,0.000155,0.0001676,0.000176,0.000202,0.000195,0.0002143,0.0001647,0.0001678,0.0001817,0.0004779,0.0003924,0.0003716,0.000386,0.0004295,0.0004473,0.0004705,0.0003895,0.0003991,0.0004044,,0.00041682
0.0002057,0.0002024,0.0001836,0.0001834,0.0001688,0.000188,0.0001941,0.0001705,0.0001643,0.0001738,0.0003518,0.0003105,0.00026,0.0002908,0.0003038,0.0003381,0.0002677,0.0002943,0.000299,0.000286,,0.0003002
0.0002621,0.0001476,0.0001035,0.0001749,0.0001686,0.0001989,0.000214,0.000183,0.0001561,0.0001584,0.0002167,0.0001574,0.0001607,0.0001949,0.0002019,0.000218,0.0002536,0.0001958,0.0002016,0.0001932,,0.00019938
0.0001709,0.0001798,0.0001047,0.0001686,0.0001772,0.0001904,0.0004362,0.0001687,0.0001544,0.0001643,0.0002529,0.0002061,0.0001324,0.0001925,0.0002069,0.0002019,0.0002264,0.0001616,0.0001686,0.0001882,,0.00019375
0.0002014,0.0001344,9.47E-05,0.0001546,0.0001567,0.0001639,0.0001823,0.0001641,0.0001516,0.0001509,0.0001491,0.0001112,0.000112,0.000131,0.0001278,0.0001525,0.0001453,0.0001459,0.0001207,0.0001196,,0.00013151
0.0001326,0.0001353,0.000115,0.000128,0.0001529,0.0001226,0.0001333,0.0001211,0.0001188,0.0001241,0.0001631,0.0001244,9.00E-05,0.0001645,0.0001218,0.0001153,0.0001804,0.0001173,0.0001144,0.0001136,,0.00013048
0.0001538,9.80E-05,8.35E-05,0.0001525,0.0001273,0.0001168,0.0001437,0.0002689,0.000114,0.0001151,,,,,,,,,,,,0.001534838
