Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Average
8.72e-05,9.71e-05,8.11e-05,8.29e-05,8.26e-05,0.0001251,8.61e-05,0.0001027,8.93e-05,0.0001016,7.54e-05,0.000103,6.89e-05,9.51e-05,8.06e-05,0.0001378,0.0001173,0.0001557,0.0001985,0.0001162,7.84e-05,0.0001423,0.000123,0.0001342,0.000107,0.000106764
0.0001267,0.0001578,0.0001253,0.0001505,0.0001262,8.71e-05,0.0001279,0.0001227,0.0001084,0.0001186,0.0001248,9.91e-05,0.0001287,0.0001133,0.0001213,0.0001142,0.0001116,0.0001424,0.000144,0.0001249,0.0001175,0.0001166,9.41e-05,0.0001131,0.0001306,0.000121896
0.0001075,0.0001306,0.0001031,0.0001244,0.0001048,0.0001728,0.0001093,0.0001266,0.0001329,0.0001118,0.0001011,0.0001114,0.0001039,0.0001208,0.0001059,0.0001731,0.0001276,0.0001935,0.0001127,0.0001716,0.0001012,0.0001672,0.0001379,0.0001625,0.0001368,0.00013004
7.4e-05,7e-05,9.66e-05,9.31e-05,9.11e-05,6.58e-05,9.49e-05,8.64e-05,7.69e-05,9.11e-05,7.5e-05,8.75e-05,9.03e-05,7.1e-05,0.0001064,0.0001036,8.81e-05,8.96e-05,0.0001114,0.0001123,0.0001148,0.0001193,8.13e-05,0.0001134,8.84e-05,9.1692e-05
0.0001085,8.77e-05,6.97e-05,7.5e-05,7.64e-05,0.000117,7.04e-05,8.25e-05,8.26e-05,7.78e-05,5.91e-05,7.13e-05,8.13e-05,8.69e-05,7.14e-05,9.26e-05,0.0001068,0.0001345,0.0001017,0.0001169,7.26e-05,0.0001132,9.99e-05,0.0001325,8.47e-05,9.092e-05
8.01e-05,0.0001104,0.0001312,9.49e-05,0.0001024,7.51e-05,0.0001354,0.0001162,8.87e-05,8.44e-05,9.99e-05,0.0001149,9.74e-05,0.0001068,0.0001318,0.0001214,9.49e-05,0.0001198,0.0001029,0.0001226,0.0001141,0.0001204,9.78e-05,9.69e-05,9.91e-05,0.00010638
8.92e-05,7.65e-05,6.17e-05,6.42e-05,7.69e-05,8.77e-05,6.56e-05,6.37e-05,6.76e-05,7.76e-05,6.39e-05,6.5e-05,6.63e-05,6.55e-05,6.4e-05,8.39e-05,8.06e-05,0.0001187,8.83e-05,0.0001005,6.4e-05,9.95e-05,8.91e-05,0.0001004,7.51e-05,7.822e-05
0.0001058,8.33e-05,9.2e-05,0.000105,0.0001038,6.18e-05,0.0001001,9.37e-05,9.63e-05,6.9e-05,8.35e-05,0.0001015,6.66e-05,0.0001,0.0001088,8.21e-05,9.83e-05,7.58e-05,0.0001038,7.86e-05,6.75e-05,8.49e-05,8.35e-05,8.73e-05,9.56e-05,8.9144e-05
6.37e-05,5.16e-05,5.26e-05,7.65e-05,7.08e-05,0.0001026,4.84e-05,5.01e-05,4.79e-05,6.45e-05,4.83e-05,4.96e-05,4.78e-05,6.09e-05,5.33e-05,0.0001291,6.1e-05,6.04e-05,9.93e-05,6.19e-05,4.8e-05,7.77e-05,0.0001006,0.0001242,6.8e-05,6.8752e-05
9.59e-05,9.89e-05,0.0001057,6.29e-05,9.25e-05,4.77e-05,9.82e-05,7.59e-05,6.63e-05,6.65e-05,7.69e-05,7.27e-05,5.5e-05,6.83e-05,7.46e-05,8.32e-05,8.79e-05,0.0001036,9.7e-05,9.47e-05,6.61e-05,8e-05,8.19e-05,8.67e-05,8.45e-05,8.0944e-05
8.95e-05,5.57e-05,5.1e-05,6.03e-05,7.21e-05,9.98e-05,5.25e-05,6.26e-05,4.72e-05,6.68e-05,4.76e-05,5.26e-05,4.57e-05,8.12e-05,5.09e-05,0.0001202,5.65e-05,9.27e-05,8.32e-05,5.83e-05,4.78e-05,8.42e-05,9.49e-05,7.69e-05,6.73e-05,6.87e-05
,,,,,,,,,,,,,,,,,,,,,,,,,0.00980114,0.0380199
