Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Average
1.37918,1.4582,1.23705,1.23152,1.23136,1.22935,1.23274,1.23298,1.22758,1.22826,1.22774,1.24205,1.25796,1.2524,1.23375,1.23994,1.26498,1.24838,1.23077,1.22736,1.24563,1.22919,1.22961,1.22674,1.22671,1.25086
1.41559,1.32449,1.16036,1.1587,1.16018,1.16111,1.15914,1.16415,1.15926,1.16898,1.16243,1.16076,1.16233,1.15932,1.15975,1.19543,1.16222,1.16229,1.1558,1.15865,1.15883,1.15925,1.1596,1.15993,1.15968,1.17873
0.481692,0.433196,0.432964,0.4333,0.434893,0.432539,0.43204,0.433536,0.433208,0.432188,0.429598,0.44381,0.442967,0.433296,0.428468,0.43848,0.439554,0.434881,0.432038,0.432356,0.433129,0.432732,0.437243,0.432996,0.432844,0.436158
0.0310726,0.0282304,0.0306354,0.0306353,0.0309604,0.030454,0.030341,0.0303114,0.0299468,0.0303161,0.0281981,0.0308279,0.030442,0.0303143,0.0281547,0.0308597,0.0305981,0.0310692,0.0308275,0.0304411,0.0306874,0.0304858,0.0299707,0.0306609,0.0306902,0.0302852
0.0412414,0.0379807,0.0379884,0.0387791,0.0395659,0.0382572,0.0381326,0.0381863,0.0383342,0.0382434,0.037697,0.0392906,0.0372716,0.0377776,0.0375777,0.0384657,0.038259,0.0381547,0.0381058,0.0390116,0.0378329,0.0379616,0.0384134,0.037922,0.0381323,0.0383433
0.0123204,0.0128806,0.014519,0.0144338,0.0146019,0.0140574,0.0150736,0.0142076,0.0150848,0.0143407,0.0138609,0.0141963,0.0142091,0.014214,0.0136601,0.0146537,0.0143206,0.0142414,0.0144302,0.0141141,0.0137021,0.0143765,0.0140489,0.0145067,0.0147204,0.014191
0.0111848,0.0122288,0.0127733,0.0122101,0.0130223,0.0130582,0.0126845,0.0128027,0.0125608,0.0129456,0.012027,0.012031,0.0119916,0.008624,0.0122155,0.0130512,0.013203,0.0126676,0.0119954,0.0085544,0.0121183,0.0124092,0.0124206,0.0128046,0.0130392,0.0121849
0.0021162,0.0038618,0.003619,0.0039394,0.0038957,0.0038349,0.0037824,0.0038145,0.0037714,0.0036204,0.0035112,0.0030779,0.0033822,0.0019824,0.0033592,0.0029481,0.0037799,0.0033916,0.0037685,0.0019992,0.0034606,0.0036032,0.0037114,0.0034605,0.003866,0.0034223
0.0005571,0.0010192,0.0008553,0.0009376,0.0010234,0.0008875,0.0008419,0.0008569,0.0004373,0.000846,0.0013335,0.0007956,0.0007546,0.000788,0.0009473,0.0011882,0.0008726,0.000827,0.0006186,0.0006062,0.0012454,0.0006174,0.0010348,0.0009525,0.0010473,0.000875648
0.0002952,0.0006487,0.0002956,0.0003341,0.0004245,0.0004295,0.0004396,0.0004546,0.0004328,0.000459,0.0004055,0.0003898,0.0004107,0.0002938,0.0007211,0.0004026,0.0004269,0.000432,0.0007154,0.0002992,0.000607,0.0006393,0.0004155,0.0003989,0.0003539,0.000445008
0.0005711,0.0003919,0.0002702,0.0002638,0.0002821,0.0002805,0.0002728,0.0002782,0.0002712,0.0002943,0.000297,0.0002654,0.0002814,0.000524,0.0003724,0.0003165,0.0002877,0.000292,0.0003958,0.0006156,0.0003482,0.00058,0.0002681,0.0003272,0.000265,0.000344496
0.0002046,0.0002469,0.0002658,0.0002397,0.0002573,0.0002556,0.0002425,0.0002727,0.0002749,0.0002856,0.0002575,0.0002434,0.0002505,0.0001759,0.0001833,0.0002686,0.0002429,0.0002707,0.0003727,0.0001898,0.0002307,0.0002325,0.0002598,0.0002583,0.0002189,0.000248044
8.06e-05,8.45e-05,0.0001433,7.38e-05,7.76e-05,7.2e-05,7.3e-05,7.21e-05,8.95e-05,8.96e-05,8.66e-05,0.0001067,8.54e-05,8.15e-05,8.23e-05,9.07e-05,8.37e-05,8.69e-05,0.0001195,8.55e-05,8.56e-05,0.0001095,8.38e-05,8.56e-05,6.91e-05,8.7936e-05
6.86e-05,6.92e-05,0.0001166,7.57e-05,0.0001212,8.97e-05,7.42e-05,9.08e-05,0.0001133,0.0001196,0.0001026,9.49e-05,9.57e-05,7.76e-05,6.53e-05,0.0001227,0.0001067,8.44e-05,7.21e-05,7.17e-05,9.68e-05,6.59e-05,0.000108,0.0001177,9.31e-05,9.2564e-05
6.05e-05,7.75e-05,6e-05,5.97e-05,5.99e-05,6.08e-05,5.94e-05,8.06e-05,5.9e-05,8.13e-05,7.86e-05,7.38e-05,8.77e-05,6.81e-05,7.36e-05,8.22e-05,5.88e-05,6.2e-05,6.65e-05,6.51e-05,7.46e-05,9.14e-05,5.37e-05,5.99e-05,6.35e-05,6.8728e-05
6.77e-05,9.88e-05,0.0001125,9.1e-05,6.51e-05,9.66e-05,8.57e-05,5.52e-05,0.0001027,7.39e-05,0.0001062,0.000104,9.68e-05,6.73e-05,9.68e-05,8.27e-05,9.55e-05,0.0001097,0.0001028,6.05e-05,8.81e-05,8.61e-05,9.2e-05,0.000106,9.51e-05,8.9552e-05
,,,,,,,,,,,,,,,,,,,,,,,,,0.185401,0.586875
