Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Average
0.0001121,6.43e-05,4.69e-05,4.03e-05,4.35e-05,4.11e-05,4.25e-05,4.66e-05,4.27e-05,4.39e-05,4.66e-05,4.34e-05,4.57e-05,4.5e-05,4.43e-05,4.01e-05,3.85e-05,5.53e-05,4.21e-05,4.59e-05,4.37e-05,4e-05,4.04e-05,4.18e-05,4.33e-05,4.72e-05
0.0001243,6.97e-05,4.23e-05,4.23e-05,4.13e-05,4.21e-05,3.95e-05,4.29e-05,5.48e-05,4.45e-05,4.3e-05,4.21e-05,4.39e-05,4.46e-05,4.27e-05,3.82e-05,3.95e-05,4e-05,4.34e-05,5.29e-05,4.53e-05,4.13e-05,4.1e-05,4.19e-05,4.16e-05,4.7404e-05
0.0001014,6.96e-05,4.5e-05,3.91e-05,4.41e-05,3.78e-05,4e-05,4.17e-05,4.29e-05,4.66e-05,4.1e-05,4.1e-05,4.26e-05,4.19e-05,3.99e-05,3.74e-05,4.27e-05,4.08e-05,3.74e-05,4.25e-05,3.95e-05,4.11e-05,4.08e-05,3.84e-05,4.02e-05,4.4616e-05
7.27e-05,8.37e-05,4.17e-05,4.1e-05,4.08e-05,4.06e-05,3.73e-05,4.12e-05,4.3e-05,4.09e-05,4.2e-05,4.39e-05,4.18e-05,3.97e-05,4.12e-05,4.31e-05,3.93e-05,3.65e-05,3.88e-05,4.27e-05,3.99e-05,4.1e-05,3.79e-05,3.9e-05,4.1e-05,4.3628e-05
0.0001585,5.65e-05,4.65e-05,4e-05,4.04e-05,3.85e-05,4.14e-05,4.2e-05,4.06e-05,4.48e-05,4.37e-05,5.43e-05,4.25e-05,4.24e-05,4.63e-05,3.82e-05,3.72e-05,3.98e-05,4.01e-05,4.39e-05,3.73e-05,3.86e-05,4.53e-05,4.05e-05,3.83e-05,4.7104e-05
7.1e-05,5.47e-05,3.9e-05,3.9e-05,3.73e-05,3.99e-05,4.36e-05,4.01e-05,4.03e-05,4.2e-05,4.19e-05,3.94e-05,4.06e-05,4.5e-05,4.1e-05,7.02e-05,4.3e-05,3.88e-05,3.94e-05,3.94e-05,3.74e-05,3.73e-05,3.92e-05,3.66e-05,3.75e-05,4.2944e-05
7.48e-05,4.93e-05,4.24e-05,3.83e-05,3.95e-05,3.72e-05,3.97e-05,5.62e-05,4.16e-05,4.29e-05,3.92e-05,4.04e-05,4.5e-05,4.13e-05,4.1e-05,4.01e-05,4.33e-05,3.9e-05,3.8e-05,4.04e-05,3.87e-05,4.01e-05,3.73e-05,3.76e-05,3.93e-05,4.2504e-05
6.44e-05,5.4e-05,3.84e-05,5.44e-05,3.72e-05,3.89e-05,4.13e-05,4.44e-05,4.15e-05,5.5e-05,4.08e-05,4.49e-05,4.09e-05,4.02e-05,5.22e-05,4.31e-05,4.18e-05,3.56e-05,3.77e-05,4.15e-05,3.9e-05,3.61e-05,3.74e-05,3.86e-05,4.24e-05,4.3268e-05
5.56e-05,4.21e-05,4.13e-05,3.64e-05,3.95e-05,3.64e-05,3.87e-05,4.08e-05,3.83e-05,5.46e-05,4.41e-05,4e-05,3.81e-05,3.97e-05,4.03e-05,3.86e-05,3.81e-05,3.66e-05,3.75e-05,4.17e-05,3.52e-05,3.63e-05,3.85e-05,4.19e-05,3.61e-05,4.0256e-05
4.98e-05,4.56e-05,3.82e-05,3.88e-05,3.7e-05,3.84e-05,4.12e-05,4.07e-05,3.9e-05,4.86e-05,4.66e-05,4.12e-05,4.01e-05,4.19e-05,4.02e-05,3.57e-05,3.92e-05,3.76e-05,3.78e-05,3.83e-05,3.85e-05,3.72e-05,4.19e-05,3.55e-05,3.66e-05,4.0224e-05
5.39e-05,4.16e-05,4.24e-05,3.67e-05,3.86e-05,3.72e-05,5.01e-05,3.98e-05,4.25e-05,5.4e-05,3.97e-05,3.91e-05,4.07e-05,3.95e-05,3.91e-05,3.67e-05,4e-05,5.13e-05,3.55e-05,3.94e-05,3.83e-05,4.14e-05,3.53e-05,3.68e-05,3.79e-05,4.11e-05
,,,,,,,,,,,,,,,,,,,,,,,,,4.72225e-05,5.04648e-05
