Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Average
0.002925,0.0025509,0.0034913,0.002586,0.0034817,0.0034672,0.0039227,0.0025467,0.0034039,0.0035151,0.0030422,0.0024948,0.0035619,0.0031863,0.0033136,0.0025345,0.003558,0.0025563,0.0034279,0.0032694,0.004085,0.0024809,0.0034489,0.0025474,0.0041695,0.00318268
0.0026574,0.0019804,0.0015284,0.0023835,0.0026962,0.0022817,0.002448,0.0025166,0.0029237,0.0026615,0.0026185,0.0025876,0.002786,0.002492,0.0029115,0.0025656,0.0021032,0.0021115,0.0020201,0.0025861,0.0024341,0.0020116,0.0025736,0.0029258,0.0024105,0.0024486
0.0017637,0.0010079,0.0010148,0.0010109,0.0016454,0.0012182,0.0017679,0.0010044,0.0019159,0.0014223,0.0010276,0.001032,0.0010236,0.0013607,0.0018848,0.0010277,0.0019296,0.0010183,0.0009405,0.0013612,0.0018455,0.0013634,0.0010471,0.0013632,0.0009394,0.00131744
0.0014685,0.0010678,0.0011712,0.0010977,0.0011094,0.0008998,0.0011668,0.0011105,0.0011234,0.0008582,0.0010829,0.0011429,0.0011334,0.0010947,0.001136,0.0010967,0.0011593,0.001101,0.0010903,0.0011076,0.0011955,0.0011604,0.0011123,0.0011704,0.0012121,0.00112275
0.0001954,0.0001935,0.0001946,0.000183,0.0001942,0.0002076,0.0002035,0.0001619,0.0002027,0.0002087,0.0001827,0.0001674,0.0002068,0.0002111,0.0002031,0.0001779,0.0002052,0.0001619,0.0001773,0.0002399,0.0001938,0.0002362,0.0002226,0.0001708,0.0001948,0.000195864
0.0001454,8.63e-05,9.48e-05,8.88e-05,6.05e-05,7.29e-05,9.71e-05,0.0001131,8.96e-05,7.94e-05,9.02e-05,0.0001127,9.1e-05,9.19e-05,9.15e-05,8.75e-05,0.0001057,9.07e-05,9.38e-05,0.0001277,9.64e-05,0.0001046,8.98e-05,0.0001107,9.46e-05,9.6268e-05
0.000146,7.35e-05,7.5e-05,9.83e-05,6.55e-05,9.56e-05,8.24e-05,7.14e-05,7.55e-05,6.72e-05,6.25e-05,9.91e-05,7.64e-05,0.000103,7.29e-05,7.37e-05,8.15e-05,5.98e-05,6.35e-05,7.63e-05,7.75e-05,7.31e-05,7.41e-05,7.1e-05,7.73e-05,7.9684e-05
8.66e-05,9.78e-05,0.0001062,9.46e-05,7.27e-05,8.4e-05,0.0001104,8.24e-05,9.03e-05,5.4e-05,8.56e-05,0.0001056,0.0001136,8.32e-05,0.0001124,0.0001008,0.0001148,0.0001015,9.67e-05,0.0001063,0.0001058,0.000117,0.0001078,0.0001299,8.52e-05,9.7808e-05
0.000145,8.11e-05,9.67e-05,7.27e-05,6.32e-05,9.15e-05,7.14e-05,7.64e-05,7.26e-05,5.38e-05,7.87e-05,8.75e-05,6.82e-05,8.74e-05,6.24e-05,5.45e-05,9.83e-05,4.8e-05,6.05e-05,7.02e-05,6.35e-05,8.42e-05,7.46e-05,7.16e-05,8.1e-05,7.66e-05
,,,,,,,,,,,,,,,,,,,,,,,,,0.178,0.627559
